Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Column1
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,12,126924," $680,939.00 "," $680,939.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,1,126644," $702,646.00 "," $702,646.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,2,116536," $649,376.00 "," $649,376.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,3,111972," $610,190.00 "," $610,190.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,4,110999," $604,205.00 "," $604,205.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,5,119259," $640,374.00 "," $640,374.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,6,116837," $629,041.00 "," $629,041.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,7,112637," $608,552.00 "," $608,552.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,8,102641," $557,347.00 "," $557,347.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,9,100646," $543,340.00 "," $543,340.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,10,105987," $591,584.00 "," $591,584.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,11,90412," $506,751.00 "," $506,751.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,12,115556," $640,150.00 "," $640,150.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,1,119462," $695,492.00 "," $695,492.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,2,105791," $628,285.00 "," $628,285.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,3,125349," $740,957.00 "," $740,957.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,4,106078," $620,963.00 "," $620,963.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,5,88501," $520,968.00 "," $520,968.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,6,95774," $566,258.00 "," $566,258.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,7,106687," $631,043.00 "," $631,043.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,8,87423," $522,004.00 "," $522,004.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,9,93982," $569,961.00 "," $569,961.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,10,96019," $588,322.00 "," $588,322.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,11,96474," $594,125.00 "," $594,125.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,12,98021," $616,994.00 "," $616,994.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,1,91252," $576,401.00 "," $576,401.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,2,87969," $555,562.00 "," $555,562.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,3,99925," $629,573.00 "," $629,573.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,4,95452," $604,443.00 "," $604,443.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,5,93233," $586,481.00 "," $586,481.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,6,99113," $623,931.00 "," $623,931.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,7,95179," $598,304.00 "," $598,304.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,8,88445," $556,857.00 "," $556,857.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,9,90636," $577,941.00 "," $577,941.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,10,100779," $645,043.00 "," $645,043.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,11,91812," $586,215.00 "," $586,215.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,12,94374," $612,962.00 "," $612,962.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,1,88599," $586,054.00 "," $586,054.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,2,82817," $549,486.00 "," $549,486.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,3,94766," $635,894.00 "," $635,894.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,4,85610," $573,454.00 "," $573,454.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,5,87969," $595,371.00 "," $595,371.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,6,90083," $606,284.00 "," $606,284.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,7,87808," $594,937.00 "," $594,937.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,8,85267," $575,869.00 "," $575,869.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,9,86562," $593,866.00 "," $593,866.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,10,87773," $602,357.00 "," $602,357.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,11,81326," $567,105.00 "," $567,105.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2022,12,93156," $642,936.00 "," $642,936.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2023,1,83881," $576,352.00 "," $576,352.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2023,2,79380," $537,012.00 "," $537,012.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2023,3,91637," $648,718.00 "," $648,718.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,1,142240," $739,179.00 "," $739,179.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,2,121002," $631,036.00 "," $631,036.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,3,148575," $770,385.00 "," $770,385.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,4,115962," $600,026.00 "," $600,026.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,5,130655," $672,973.00 "," $672,973.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,6,155281," $881,006.00 "," $881,006.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,7,128156," $692,027.00 "," $692,027.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,8,132041," $708,547.00 "," $708,547.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,9,125622," $680,442.00 "," $680,442.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,10,130697," $717,528.00 "," $717,528.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,11,128317," $698,131.00 "," $698,131.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2018,12,137711," $748,909.00 "," $748,909.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,1,126133," $707,021.00 "," $707,021.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,2,126938," $706,237.00 "," $706,237.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,3,125300," $697,186.00 "," $697,186.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,4,117047," $648,998.00 "," $648,998.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,5,138250," $756,133.00 "," $756,133.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,6,125412," $680,911.00 "," $680,911.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,7,128086," $683,060.00 "," $683,060.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,8,121688," $651,252.00 "," $651,252.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,9,121779," $654,563.00 "," $654,563.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,10,115871," $650,188.00 "," $650,188.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,11,109452," $658,035.00 "," $658,035.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2019,12,108192," $626,857.00 "," $626,857.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,1,104923," $621,859.00 "," $621,859.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,2,107485," $652,981.00 "," $652,981.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,3,127904," $776,335.00 "," $776,335.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,4,98049," $588,728.00 "," $588,728.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,5,90608," $542,486.00 "," $542,486.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,6,111685," $674,275.00 "," $674,275.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,7,121849," $739,319.00 "," $739,319.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,8,93751," $574,203.00 "," $574,203.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,9,99393," $612,626.00 "," $612,626.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,10,114653," $717,080.00 "," $717,080.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,11,96481," $617,421.00 "," $617,421.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2020,12,105469," $679,525.00 "," $679,525.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,1,98553," $640,696.00 "," $640,696.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,2,97580," $635,243.00 "," $635,243.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,3,109501," $711,431.00 "," $711,431.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,4,106806," $687,036.00 "," $687,036.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,5,104538," $675,353.00 "," $675,353.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,6,106470," $682,864.00 "," $682,864.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,7,108864," $695,296.00 "," $695,296.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,8,99505," $646,576.00 "," $646,576.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,9,102900," $664,601.00 "," $664,601.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,10,110110," $718,690.00 "," $718,690.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,11,101766," $687,218.00 "," $687,218.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2021,12,112056," $733,985.00 "," $733,985.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,1,94500," $645,120.00 "," $645,120.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,2,91616," $627,508.00 "," $627,508.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,3,99323," $678,251.00 "," $678,251.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,4,89733," $610,953.00 "," $610,953.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,5,96740," $653,912.00 "," $653,912.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,6,97846," $658,658.00 "," $658,658.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,7,95837," $658,231.00 "," $658,231.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,8,88599," $609,497.00 "," $609,497.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,9,92869," $636,783.00 "," $636,783.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,10,96985," $677,845.00 "," $677,845.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,11,95529," $675,430.00 "," $675,430.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2022,12,102536," $723,135.00 "," $723,135.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2023,1,99134," $691,978.00 "," $691,978.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2023,2,94150," $640,304.00 "," $640,304.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,North,2023,3,107989," $798,756.00 "," $798,756.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,1,88340," $456,295.00 "," $456,295.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,2,74830," $382,802.00 "," $382,802.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,3,83958," $430,906.00 "," $430,906.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,4,64183," $329,189.00 "," $329,189.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,5,69188," $356,244.00 "," $356,244.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,6,74893," $389,984.00 "," $389,984.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,7,72338," $375,928.00 "," $375,928.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,8,64211," $350,931.00 "," $350,931.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,9,75355," $396,186.00 "," $396,186.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,10,90405," $484,694.00 "," $484,694.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,11,75852," $414,960.00 "," $414,960.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2018,12,71603," $391,643.00 "," $391,643.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,1,74459," $411,047.00 "," $411,047.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,2,68208," $372,134.00 "," $372,134.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,3,71862," $387,366.00 "," $387,366.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,4,73465," $394,359.00 "," $394,359.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,5,77581," $411,376.00 "," $411,376.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,6,74536," $395,724.00 "," $395,724.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,7,59353," $314,692.00 "," $314,692.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,8,53837," $293,839.00 "," $293,839.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,9,58387," $322,609.00 "," $322,609.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,10,64253," $364,035.00 "," $364,035.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,11,54453," $314,013.00 "," $314,013.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2019,12,51842," $301,420.00 "," $301,420.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,1,50631," $304,668.00 "," $304,668.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,2,49021," $304,633.00 "," $304,633.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,3,57988," $349,874.00 "," $349,874.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,4,43057," $253,883.00 "," $253,883.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,5,36547," $215,054.00 "," $215,054.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,6,48664," $289,590.00 "," $289,590.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,7,43617," $262,423.00 "," $262,423.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,8,35427," $214,536.00 "," $214,536.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,9,43414," $264,929.00 "," $264,929.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,10,47761," $294,707.00 "," $294,707.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,11,40180," $241,892.00 "," $241,892.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2020,12,43218," $268,205.00 "," $268,205.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,1,41552," $264,614.00 "," $264,614.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,2,41230," $264,789.00 "," $264,789.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,3,45934," $293,538.00 "," $293,538.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,4,40397," $252,490.00 "," $252,490.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,5,45080," $271,054.00 "," $271,054.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,6,44835," $280,819.00 "," $280,819.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,7,44366," $276,724.00 "," $276,724.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,8,33068," $206,766.00 "," $206,766.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,9,40320," $253,512.00 "," $253,512.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,10,46396," $288,736.00 "," $288,736.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,11,44401," $276,766.00 "," $276,766.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2021,12,42371," $268,590.00 "," $268,590.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,1,37128," $237,419.00 "," $237,419.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,2,36288," $237,993.00 "," $237,993.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,3,41104," $270,851.00 "," $270,851.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,4,35413," $233,954.00 "," $233,954.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,5,38703," $255,619.00 "," $255,619.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,6,38990," $256,928.00 "," $256,928.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,7,39375," $259,378.00 "," $259,378.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,8,30793," $203,833.00 "," $203,833.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,9,36407," $243,670.00 "," $243,670.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,10,41720," $277,662.00 "," $277,662.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,11,39529," $269,402.00 "," $269,402.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2022,12,44310," $299,789.00 "," $299,789.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2023,1,44065," $295,316.00 "," $295,316.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2023,2,40467," $266,658.00 "," $266,658.00 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,South,2023,3,44674," $310,128.00 "," $310,128.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2018,8,77, $441.00 , $441.00 
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2018,9,1176," $7,308.00 "," $7,308.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2018,10,1526," $9,436.00 "," $9,436.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2018,11,980," $6,027.00 "," $6,027.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2018,12,1386," $8,575.00 "," $8,575.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,1,1631," $10,087.00 "," $10,087.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,2,1764," $10,885.00 "," $10,885.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,3,1043," $6,433.00 "," $6,433.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,4,2338," $14,469.00 "," $14,469.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,5,1659," $10,241.00 "," $10,241.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,6,2324," $14,406.00 "," $14,406.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,7,2359," $14,588.00 "," $14,588.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,8,1967," $12,215.00 "," $12,215.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,9,1736," $10,766.00 "," $10,766.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,10,2296," $14,245.00 "," $14,245.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,11,1449," $8,953.00 "," $8,953.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2019,12,2597," $16,100.00 "," $16,100.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,1,1946," $12,054.00 "," $12,054.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,2,2023," $12,516.00 "," $12,516.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,3,2086," $12,929.00 "," $12,929.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,4,3682," $22,792.00 "," $22,792.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,5,994," $6,174.00 "," $6,174.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,6,1855," $11,494.00 "," $11,494.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,7,1932," $11,942.00 "," $11,942.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,8,2009," $12,411.00 "," $12,411.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,9,1330," $8,218.00 "," $8,218.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,10,1876," $11,662.00 "," $11,662.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,11,2338," $14,343.00 "," $14,343.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2020,12,1330," $8,155.00 "," $8,155.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,1,1225," $7,539.00 "," $7,539.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,2,980," $5,992.00 "," $5,992.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,3,2072," $12,747.00 "," $12,747.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,4,1449," $8,911.00 "," $8,911.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,5,833," $5,152.00 "," $5,152.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,6,1029," $6,370.00 "," $6,370.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,7,1568," $9,653.00 "," $9,653.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,8,847," $5,243.00 "," $5,243.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,9,798," $4,893.00 "," $4,893.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,10,2156," $13,230.00 "," $13,230.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,11,861," $5,271.00 "," $5,271.00 "
Shampoo,Color-safe,Ivory Beaty,Pure Radiance,Center,2021,12,1071," $6,573.00 "," $6,573.00 "
